Malta;Singapore;1
Ghana;Russia;1
PuertoRico;CzechRepublic;14
SriLanka;Germany;6
Vietnam;UnitedStates;34
Italy;SouthSudan;14
Romania;SriLanka;3
Ireland;Uganda;6
Canada;Lithuania;12
Nepal;Myanmar;5
Russia;Philippines;12
Belgium;Cameroon;7
Argentina;Guatemala;7
Belgium;SaudiArabia;2
Uganda;Mali;1
Poland;Bahrain;4
HongKong;Oman;1
Kenya;Zambia;20
Brazil;SouthAfrica;103
Malta;SaudiArabia;4
Somalia;Egypt;1
Congo-Kinshasa;Yemen;1
FaroeIslands;SouthKorea;2
Cameroon;Mexico;14
Cuba;CzechRepublic;18
Germany;Chad;22
Finland;Ukraine;1
Denmark;Malawi;6
Germany;Finland;128
Pakistan;Vanuatu;4
Argentina;Chile;59
EuropeanUnion;Portugal;31
Spain;Thailand;58
Côted’Ivoire;Yemen;1
France;Kenya;12
Côted’Ivoire;Namibia;1
Denmark;Sweden;73
Germany;Panama;41
Bangladesh;Ethiopia;23
UnitedKingdom;Yemen;28
SouthAfrica;Tunisia;4
UnitedKingdom;Senegal;2
Côted’Ivoire;Morocco;1
SierraLeone;Iraq;6
Mali;UnitedArabEmirates;1
Paraguay;Morocco;1
SouthAfrica;Laos;1
Brazil;Tanzania;13
Canada;Spain;231
SouthKorea;UnitedArabEmirates;3
Côted’Ivoire;Iran;24
Congo-Kinshasa;Portugal;6
SouthGeorgia&SouthSandwichIslands;Spain;8
Brazil;Oman;34
Côted’Ivoire;Iraq;7
Kazakhstan;Mongolia;4
China;Barbados;3
Senegal;Philippines;1
Belize;Turkey;5
France;Jamaica;3
Bulgaria;Sweden;1
Bulgaria;Turkey;1
Greenland;Uruguay;1
SaudiArabia;China;46
Iraq;Madagascar;5
Iraq;Laos;1
Somalia;Morocco;1
Namibia;SouthAfrica;1
Iceland;SouthKorea;1
Liberia;Ukraine;1
Portugal;Hungary;73
Greece;Poland;88
Greece;Lithuania;17
Sweden;Uruguay;26
SaudiArabia;Singapore;2
Germany;Côted’Ivoire;40
Vietnam;Eritrea;5
Greece;Peru;17
HongKong;SriLanka;2
Switzerland;SouthSudan;9
Spain;SouthAfrica;103
EuropeanUnion;Estonia;10
Ghana;Kazakhstan;1
Mauritius;Philippines;1
China;Malaysia;131
Latvia;Lithuania;1
China;Bangladesh;38
Cyprus;Sweden;11
China;Greenland;7
Georgia;Bangladesh;1
Côted’Ivoire;Cambodia;1
Zimbabwe;Ecuador;9
Congo-Kinshasa;Congo-Brazzaville;3
Sweden;Myanmar;2
Nicaragua;Ireland;1
Cameroon;PalestinianTerritories;5
FalklandIslands;Uruguay;18
ElSalvador;Madagascar;5
Ghana;Mali;1
Brazil;HongKong;15
Japan;UnitedArabEmirates;2
SouthAfrica;SriLanka;14
Egypt;Ireland;43
🇸🇺;SouthSudan;9
Kenya;Luxembourg;1
Mexico;Namibia;1
Uzbekistan;China;1
Turkey;Turkey;3
Finland;Kuwait;30
Kenya;Cambodia;1
HongKong;Latvia;1
Nepal;UnitedStates;45
Malawi;Sudan;18
Belize;Trinidad&Tobago;5
Senegal;Sudan;1
NewZealand;Poland;46
Egypt;Kyrgyzstan;1
Azerbaijan;Russia;3
Mali;Afghanistan;1
HongKong;Qatar;3
Syria;China;1
Switzerland;UnitedStates;258
Austria;Ghana;1
Australia;Sweden;164
Peru;Slovakia;7
SierraLeone;Cambodia;1
Poland;Andorra;5
SierraLeone;Sweden;1
Jordan;Libya;3
Netherlands;Uganda;6
Azerbaijan;Ireland;2
Kenya;Lithuania;10
Uzbekistan;Bangladesh;1
Lithuania;Nepal;1
Kenya;Pakistan;34
Lebanon;Laos;1
CzechRepublic;Nepal;2
Israel;UnitedArabEmirates;2
Argentina;🇸🇺;9
Jordan;Pakistan;21
Ecuador;PalestinianTerritories;5
Australia;Qatar;7
Malaysia;Norway;17
China;Slovakia;50
Germany;Seychelles;7
Ethiopia;Portugal;6
Austria;Colombia;29
Chile;Sweden;90
Tanzania;Iraq;1
CzechRepublic;CzechRepublic;2
Ghana;Gibraltar;1
Portugal;Luxembourg;52
Guinea;Sudan;1
Canada;Taiwan;51
Lebanon;Congo-Brazzaville;3
Argentina;Japan;73
Jamaica;UnitedStates;11
Samoa;France;6
Jersey;Nigeria;2
Togo;Cameroon;6
India;Portugal;124
Zimbabwe;PapuaNewGuinea;4
Belgium;Brazil;81
Congo-Kinshasa;Ukraine;1
Greece;Macedonia;3
Canada;Bermuda;3
Bangladesh;Mexico;17
Congo-Kinshasa;Argentina;6
Grenada;Trinidad&Tobago;5
CzechRepublic;Switzerland;76
Guadeloupe;India;4
UnitedKingdom;SaudiArabia;71
Mauritius;Peru;1
Ireland;Australia;150
Afghanistan;Myanmar;5
Liberia;Tanzania;1
BurkinaFaso;Cameroon;11
Malawi;Spain;10
Senegal;SierraLeone;1
Guinea;Taiwan;20
Lebanon;Poland;1
BurkinaFaso;Uganda;6
France;SintMaarten;7
Jersey;Finland;3
HongKong;Mongolia;2
Bahrain;Barbados;3
Malaysia;Poland;28
Chad;Egypt;1
Ghana;Algeria;1
Slovakia;Ukraine;13
Japan;Malta;7
Sweden;Iraq;15
Australia;Hungary;54
Australia;Chile;100
Chad;UnitedArabEmirates;1
Sweden;Iran;38
Brazil;Andorra;8
Uruguay;CostaRica;8
Liberia;Ethiopia;6
Spain;Hungary;117
Guinea;Switzerland;21
Netherlands;Ukraine;22
Bulgaria;Malta;8
Canada;Philippines;11
PapuaNewGuinea;Myanmar;4
Mali;Ukraine;1
Hungary;Qatar;1
Belize;Guatemala;5
Italy;Albania;8
Denmark;Moldova;6
Ireland;IsleofMan;3
Cuba;Sudan;5
Bahamas;Mexico;7
Denmark;Barbados;1
Poland;Slovakia;33
Ethiopia;Philippines;18
Mali;Laos;1
Greece;Slovenia;20
Germany;Sweden;186
Bahrain;Dominica;2
BurkinaFaso;Mongolia;5
Kenya;Turkey;6
Tanzania;Laos;1
Poland;CostaRica;2
CaymanIslands;Kuwait;14
Ecuador;Madagascar;5
Yemen;Cambodia;1
Jersey;Sweden;2
France;Sweden;207
Vanuatu;India;4
Peru;Kazakhstan;1
Cyprus;Greece;40
Zimbabwe;Nepal;4
Greece;Libya;7
Andorra;Argentina;3
Monaco;Mongolia;2
Kenya;Argentina;12
Argentina;France;144
Guinea;Ireland;18
Kazakhstan;Pakistan;1
Liberia;Portugal;4
SriLanka;Vietnam;14
Norway;Turkey;15
Ghana;Rwanda;13
Japan;Romania;51
India;Rwanda;6
Guernsey;Singapore;3
Congo-Kinshasa;India;11
Finland;Poland;66
Argentina;Togo;6
SouthAfrica;Jordan;3
Iraq;Lesotho;5
Côted’Ivoire;Kyrgyzstan;1
Italy;Poland;106
Swaziland;Zambia;6
Bahamas;Finland;7
Qatar;Myanmar;3
Argentina;China;86
Ireland;CostaRica;2
Bulgaria;Malaysia;9
SouthGeorgia&SouthSandwichIslands;Romania;8
Paraguay;India;8
Mali;Uzbekistan;1
Pakistan;Niger;1
Qatar;Bermuda;2
Barbados;Brazil;1
Greece;Gibraltar;3
Sweden;Ethiopia;36
Malawi;Mexico;13
Australia;Norway;79
Germany;Niger;9
UnitedKingdom;HongKong;52
Morocco;Uzbekistan;1
Spain;Sweden;182
Spain;Austria;89
Vietnam;Bahrain;2
Denmark;Taiwan;18
Finland;Hungary;29
Algeria;Russia;1
CzechRepublic;Gibraltar;1
Liberia;Laos;1
Nigeria;Yemen;1
Ireland;Portugal;93
Luxembourg;EuropeanUnion;3
Japan;Lebanon;4
Mexico;Iraq;9
Japan;Eritrea;7
Spain;Macedonia;3
France;UnitedKingdom;757
Botswana;SaudiArabia;4
Lithuania;Portugal;11
Peru;Portugal;1
Sudan;UnitedStates;1
Côted’Ivoire;Belgium;19
Mauritius;Venezuela;18
Egypt;Mongolia;1
Mexico;Peru;6
Iceland;Switzerland;6
Peru;Ghana;1
Paraguay;Zambia;1
Yemen;Lebanon;1
Ireland;Latvia;1
Switzerland;Latvia;5
Estonia;SouthAfrica;24
Greece;Paraguay;7
Argentina;FalklandIslands;18
Peru;Taiwan;2
Canada;Japan;132
Russia;Chad;8
Luxembourg;Andorra;5
France;Mongolia;2
Cyprus;Austria;17
Denmark;Spain;142
Nepal;Antarctica;22
Taiwan;Cyprus;2
Argentina;Barbados;2
Mozambique;Vanuatu;4
Belgium;Philippines;11
SriLanka;Taiwan;1
Liberia;Uganda;7
Australia;Bahamas;7
UnitedKingdom;SintMaarten;9
Kuwait;Luxembourg;1
Senegal;Turkey;1
Brazil;Venezuela;19
HongKong;Mexico;12
Rwanda;SouthAfrica;13
China;Bolivia;20
Azerbaijan;Uzbekistan;1
Chad;Bangladesh;5
Iran;Sudan;6
China;Pakistan;83
Chile;Uruguay;27
Slovenia;Switzerland;31
France;Vietnam;34
Croatia;Jordan;11
Somalia;Poland;4
Paraguay;Guinea;1
Myanmar;Nigeria;3
Nicaragua;Syria;5
Singapore;Thailand;37
HongKong;Belgium;4
Austria;Belgium;47
Slovakia;Iraq;3
Mali;Kyrgyzstan;1
SaudiArabia;SaudiArabia;7
Morocco;Russia;1
Uganda;Vietnam;14
Cyprus;Brazil;18
Egypt;Nigeria;16
Malaysia;Malta;12
Nigeria;Thailand;3
Bangladesh;Croatia;4
Guernsey;Portugal;2
Brazil;Israel;63
Philippines;Syria;5
Japan;UnitedKingdom;264
Tanzania;Switzerland;15
Croatia;Poland;25
Norway;Oman;1
Guadeloupe;Germany;4
Bulgaria;SouthKorea;4
Mauritius;UnitedKingdom;36
Jersey;Bangladesh;2
Vietnam;Switzerland;33
Ireland;Myanmar;3
Bermuda;Bulgaria;1
Guinea;Tanzania;1
Ireland;Malaysia;51
Chile;Slovakia;18
Singapore;SouthAfrica;20
Germany;India;336
Lithuania;Philippines;1
Denmark;Estonia;30
Afghanistan;Zimbabwe;5
Ghana;Afghanistan;1
Oman;Switzerland;7
Uzbekistan;Zimbabwe;1
Afghanistan;PalestinianTerritories;5
Iceland;UnitedKingdom;11
Poland;Gibraltar;2
France;Morocco;10
CzechRepublic;Philippines;11
Netherlands;HongKong;28
Greece;Dominica;2
Colombia;Zambia;5
Mexico;Switzerland;75
Hungary;Uganda;6
Nepal;Poland;5
Switzerland;Ukraine;28
Côted’Ivoire;SriLanka;2
Rwanda;SriLanka;13
Liberia;Morocco;1
SouthGeorgia&SouthSandwichIslands;Yemen;2
Brazil;Luxembourg;40
Belgium;Egypt;37
Thailand;Zimbabwe;1
Portugal;NewZealand;62
Mozambique;Lebanon;1
Latvia;NewZealand;1
Ghana;Congo-Kinshasa;7
Iran;Qatar;2
Vanuatu;PapuaNewGuinea;4
Nigeria;Chad;1
Iraq;Ireland;15
Greece;Lebanon;6
Australia;SouthKorea;56
India;Slovenia;29
Zambia;Kazakhstan;1
Hungary;Hungary;10
France;Portugal;215
ElSalvador;PalestinianTerritories;5
SouthAfrica;Andorra;6
Germany;WesternSahara;2
Côted’Ivoire;Uruguay;8
Colombia;PalestinianTerritories;5
Congo-Kinshasa;Colombia;4
PapuaNewGuinea;Colombia;4
Mozambique;India;5
Iraq;Turkey;7
SriLanka;Turkey;1
Liberia;UnitedArabEmirates;1
Russia;Guernsey;1
Bangladesh;Slovakia;2
Australia;Vietnam;4
Azerbaijan;Bangladesh;2
UnitedKingdom;Côted’Ivoire;70
Pakistan;Mongolia;1
IsleofMan;Dominica;2
Nicaragua;Ethiopia;9
Ghana;Somalia;1
Canada;Malawi;6
Bulgaria;Mexico;7
CzechRepublic;Pakistan;7
Congo-Kinshasa;Lebanon;4
Somalia;Cambodia;1
SouthKorea;Mexico;54
Namibia;Mozambique;1
Belgium;Guinea;18
Chile;Estonia;27
HongKong;Turkey;6
SriLanka;Sweden;4
Cuba;UnitedKingdom;26
Congo-Kinshasa;Jordan;1
Somalia;Mongolia;6
Serbia;Estonia;6
UnitedKingdom;PitcairnIslands;4
Mexico;Uganda;20
India;Peru;13
Argentina;Jordan;3
Cameroon;UnitedStates;19
Morocco;SouthSudan;9
China;Myanmar;5
Lithuania;Moldova;2
Ireland;Ireland;7
Greece;Japan;105
Spain;Chad;22
Cyprus;NewZealand;9
Argentina;Cameroon;8
Ghana;Ukraine;4
Myanmar;Bolivia;9
Portugal;Côted’Ivoire;33
SouthSudan;Bangladesh;4
Mozambique;Myanmar;4
Bermuda;Brunei;1
CzechRepublic;Qatar;2
Jamaica;Myanmar;1
Cuba;Denmark;22
Belize;Greece;5
Denmark;Iceland;7
Austria;Ukraine;15
Nicaragua;Mozambique;4
SierraLeone;Nigeria;1
SaudiArabia;Russia;9
SierraLeone;Mozambique;1
Pakistan;Slovakia;9
Poland;Spain;139
Macedonia;China;1
Chile;Malta;7
Cuba;Thailand;18
Estonia;India;30
Finland;Switzerland;68
HongKong;Nigeria;3
Yemen;Russia;1
Vietnam;NewZealand;14
Poland;Barbados;2
Greece;SintMaarten;1
Jamaica;Germany;9
Argentina;Algeria;9
Netherlands;SouthAfrica;61
Greece;Nigeria;10
CzechRepublic;Panama;36
Panama;Turkey;5
Chile;Mauritius;18
Norway;Liberia;6
Congo-Kinshasa;Morocco;1
Greece;Guernsey;8
Croatia;Portugal;11
Botswana;Russia;4
Côted’Ivoire;SouthAfrica;10
Chad;Kyrgyzstan;1
Egypt;Finland;23
Australia;Mexico;104
Jordan;Serbia;9
Iran;Spain;97
Uganda;Laos;1
Ghana;Yemen;1
Honduras;PapuaNewGuinea;4
Italy;SouthAfrica;93
Taiwan;Singapore;15
Georgia;Pakistan;1
PuertoRico;Ireland;14
ElSalvador;Syria;5
CzechRepublic;Jordan;8
Poland;Russia;92
Italy;Norway;88
Netherlands;WesternSahara;2
Germany;Syria;1
Bolivia;Thailand;14
Mali;Kazakhstan;1
Croatia;Croatia;12
Zambia;Namibia;1
Egypt;Bulgaria;1
Russia;Uruguay;27
Monaco;Nepal;2
India;Thailand;61
Dominica;Egypt;2
Netherlands;Oman;8
Brazil;Kenya;19
France;Malaysia;113
Yemen;Djibouti;7
Denmark;Singapore;16
Canada;Iraq;22
Brazil;Philippines;15
Tanzania;Greece;9
Cyprus;Nigeria;2
Mozambique;Tanzania;1
Sweden;CostaRica;2
Côted’Ivoire;Jersey;1
China;SriLanka;25
CzechRepublic;Peru;7
Slovakia;Venezuela;1
Zambia;Zimbabwe;12
Bahrain;Brazil;1
Namibia;Mali;1
Ghana;Vietnam;13
Pakistan;Guatemala;4
Finland;Guinea;18
Guernsey;Italy;6
Poland;Taiwan;34
Taiwan;Uruguay;18
Mexico;Pakistan;31
Somalia;Ukraine;1
Ukraine;Belarus;3
BurkinaFaso;PalestinianTerritories;5
Colombia;SouthAfrica;44
France;Senegal;2
Slovakia;Ireland;17
Rwanda;Tanzania;13
Cuba;Ireland;24
Slovenia;Cyprus;9
Uganda;UnitedArabEmirates;2
Nepal;Sudan;13
Japan;Latvia;1
Ireland;HongKong;25
Japan;Philippines;12
Sudan;Georgia;1
EuropeanUnion;China;38
UnitedStates;WesternSahara;2
Spain;Ukraine;33
Peru;Georgia;1
Finland;Mexico;38
Brazil;Liberia;10
Brunei;Greece;1
Spain;Cameroon;9
Greenland;UnitedStates;1
Bulgaria;Taiwan;2
Guinea;Portugal;18
Austria;Moldova;6
Brazil;Iraq;10
Lebanon;Lithuania;6
Denmark;NewZealand;66
Singapore;Sweden;34
France;Malta;7
Finland;India;110
UnitedKingdom;Nicaragua;6
France;Lithuania;22
Ecuador;Uruguay;7
Belgium;Germany;183
Bahrain;Colombia;2
CzechRepublic;Egypt;32
Philippines;Tanzania;14
Côted’Ivoire;Chad;8
Côted’Ivoire;Uzbekistan;1
Tanzania;Chad;1
Canada;Togo;6
Argentina;Sweden;58
Nepal;Trinidad&Tobago;5
Brazil;Taiwan;37
Bahamas;UnitedStates;1
Poland;Tunisia;4
Argentina;CostaRica;8
Ghana;Swaziland;6
Japan;Kuwait;17
Brazil;Hungary;71
Bangladesh;Qatar;2
Nicaragua;Honduras;9
Nigeria;Luxembourg;2
FalklandIslands;Germany;21
Japan;Moldova;6
Mali;China;1
CzechRepublic;Ghana;1
Switzerland;Jamaica;3
Yemen;Thailand;2
Cameroon;SaudiArabia;5
Spain;Azerbaijan;2
BurkinaFaso;Tanzania;6
Italy;Tunisia;4
Denmark;Jersey;1
UnitedKingdom;Lebanon;12
Qatar;Colombia;2
Kenya;Poland;5
IsleofMan;Italy;1
Chad;Ethiopia;4
Rwanda;Zambia;13
Botswana;Netherlands;7
🇸🇺;🇪;9
UnitedArabEmirates;Georgia;1
Hungary;Bolivia;20
Sweden;Trinidad&Tobago;3
Jamaica;Grenada;5
UnitedArabEmirates;Uzbekistan;2
Australia;Ethiopia;45
Colombia;Mauritius;18
CzechRepublic;Turkey;28
Belgium;France;166
Pakistan;Venezuela;1
Egypt;CostaRica;2
Malaysia;Bermuda;2
Poland;Venezuela;21
Brazil;Portugal;116
PitcairnIslands;France;4
Mozambique;Colombia;4
Sudan;Jordan;1
Austria;Canada;79
India;Libya;3
Greenland;Turkey;1
Peru;Uganda;1
Chad;Lebanon;1
Kenya;NewZealand;19
India;Vietnam;31
Nicaragua;Zimbabwe;9
Slovenia;Ukraine;1
Nigeria;Jordan;1
UnitedStates;Uruguay;45
SouthAfrica;Afghanistan;1
Switzerland;SouthGeorgia&SouthSandwichIslands;2
India;Kenya;37
China;Mongolia;3
France;Guatemala;7
Algeria;Cyprus;9
Liberia;Kenya;7
PalestinianTerritories;Zambia;5
Lithuania;Ukraine;14
Luxembourg;Trinidad&Tobago;1
Slovakia;Slovenia;9
Pakistan;Portugal;3
Zimbabwe;India;30
Senegal;Chad;1
France;Uruguay;44
Denmark;Romania;26
Ghana;Italy;3
Swaziland;Uganda;6
Mongolia;UnitedStates;6
Japan;Taiwan;41
IsleofMan;Sweden;2
Nicaragua;India;4
Turkey;Bangladesh;10
Iraq;Lebanon;3
ElSalvador;Germany;10
Switzerland;Trinidad&Tobago;15
UnitedKingdom;Jersey;3
SintMaarten;Samoa;6
France;France;21
Malta;Uruguay;1
Côted’Ivoire;Nepal;2
Brazil;Finland;74
Estonia;Sweden;36
Tanzania;Afghanistan;1
Hungary;SouthKorea;15
Japan;Israel;50
Uzbekistan;Guernsey;1
Finland;Portugal;90
Chile;UnitedKingdom;118
Singapore;Bermuda;2
SintMaarten;Cyprus;2
Peru;Senegal;1
UnitedKingdom;SriLanka;11
Côted’Ivoire;Sweden;29
Pakistan;SouthAfrica;36
Egypt;Thailand;35
Jamaica;Nicaragua;6
Honduras;Ecuador;9
Argentina;Colombia;70
SouthAfrica;SouthSudan;5
SouthKorea;Switzerland;56
Switzerland;🇸🇺;9
Congo-Kinshasa;Switzerland;9
Mauritius;Pakistan;1
IsleofMan;Myanmar;3
Nepal;Zambia;13
Zimbabwe;Mozambique;4
Romania;Serbia;21
SierraLeone;Egypt;1
FalklandIslands;Venezuela;18
Ethiopia;Yemen;12
Canada;Swaziland;6
Azerbaijan;Brazil;1
Egypt;SouthAfrica;40
France;Japan;208
Belgium;Vietnam;28
Guernsey;Spain;7
Morocco;UnitedArabEmirates;1
Poland;Cyprus;10
Pakistan;Barbados;2
SintMaarten;Israel;2
Portugal;Indonesia;8
NewZealand;Zimbabwe;2
FaroeIslands;Greece;2
St.Lucia;St.Vincent&Grenadines;5
Georgia;Italy;3
Ecuador;UnitedKingdom;25
Namibia;Sudan;1
EuropeanUnion;EuropeanUnion;36
Jordan;Afghanistan;1
Nepal;Rwanda;13
Ghana;Mexico;20
Denmark;India;87
FalklandIslands;Spain;18
Lesotho;Yemen;5
UnitedStates;Bahrain;1
Malaysia;Uganda;13
Russia;Mongolia;1
Laos;UnitedStates;1
🇾🇺;🇪;9
Hungary;Latvia;1
Bahrain;CostaRica;2
IsleofMan;Netherlands;1
Indonesia;UnitedKingdom;39
Canada;Ghana;16
UnitedKingdom;St.Vincent&Grenadines;5
Thailand;Sweden;38
Kuwait;Australia;20
Romania;SaudiArabia;11
Turkey;Laos;1
Chile;Ecuador;11
St.Vincent&Grenadines;Ecuador;5
Denmark;Bermuda;1
Ecuador;Vietnam;1
Argentina;Singapore;4
Sweden;Bermuda;2
Cyprus;Spain;40
Panama;Sweden;36
Singapore;CostaRica;2
Croatia;Ukraine;20
Austria;Serbia;17
Peru;Zimbabwe;5
Colombia;Slovakia;20
BurkinaFaso;Kenya;6
Peru;Laos;1
Mauritius;Russia;18
Serbia;Argentina;6
Sudan;Vietnam;13
SintMaarten;Italy;6
Singapore;France;60
Nigeria;Turkey;2
Cuba;Switzerland;18
Japan;SintMaarten;1
Somalia;Lebanon;1
Ireland;Kenya;7
Serbia;Colombia;16
Qatar;SaudiArabia;2
Bulgaria;Greenland;7
Cameroon;Indonesia;6
Canada;Norway;81
Finland;SouthSudan;14
Switzerland;PitcairnIslands;4
Tanzania;Ukraine;1
Cameroon;France;14
CostaRica;Italy;8
Finland;SriLanka;2
Senegal;Kyrgyzstan;1
Ukraine;Cambodia;1
Australia;UnitedKingdom;480
SouthGeorgia&SouthSandwichIslands;Poland;2
Lebanon;Pakistan;2
Guernsey;Pakistan;2
Australia;Bermuda;3
Botswana;UnitedKingdom;11
Bangladesh;Ghana;21
China;Taiwan;46
Jordan;France;20
Sudan;Iraq;6
India;UnitedKingdom;506
Ukraine;Mongolia;1
SierraLeone;Mongolia;6
Yemen;Philippines;15
Denmark;Netherlands;84
Netherlands;SriLanka;2
Guernsey;Slovakia;2
Spain;🇾🇺;9
Denmark;UnitedStates;167
Kuwait;Sweden;3
UnitedKingdom;Djibouti;7
Brazil;Singapore;23
Guatemala;Bolivia;11
Ireland;Japan;114
Mozambique;Yemen;1
Botswana;Seychelles;7
Cameroon;Japan;3
Honduras;Philippines;5
Georgia;Sweden;3
UnitedKingdom;Eritrea;12
Malaysia;Rwanda;13
Cameroon;Sweden;7
FalklandIslands;Poland;21
Germany;PuertoRico;14
Botswana;Cameroon;4
UnitedStates;Belize;5
Switzerland;Bahrain;1
Senegal;Morocco;1
Colombia;Luxembourg;18
Congo-Kinshasa;SouthAfrica;7
Netherlands;Australia;125
Nicaragua;Bolivia;9
Algeria;Mali;1
HongKong;Nepal;3
SouthKorea;Ethiopia;6
Chile;Germany;90
Croatia;Egypt;13
Mexico;Algeria;1
Germany;Oman;41
Belgium;Swaziland;6
Switzerland;St.Helena;4
India;Norway;86
Germany;Myanmar;7
Brazil;NewZealand;72
SierraLeone;Vietnam;1
Egypt;Myanmar;2
Finland;Barbados;5
Guernsey;Romania;3
Slovakia;Spain;47
Ecuador;SouthKorea;8
Taiwan;ElSalvador;5
Israel;Mongolia;2
BurkinaFaso;Canada;10
Cyprus;Croatia;9
Latvia;Austria;5
Australia;Luxembourg;27
Malaysia;Qatar;3
Malaysia;Spain;79
Brazil;Georgia;3
Malawi;Malaysia;13
Côted’Ivoire;Greece;23
Congo-Kinshasa;Uganda;14
Germany;Guernsey;8
Italy;Chad;20
Colombia;Mexico;45
Bolivia;Mongolia;5
Pakistan;Qatar;3
Cameroon;Germany;15
Germany;Thailand;61
Singapore;HongKong;6
Belgium;Uruguay;27
Iraq;Netherlands;17
Peru;Mali;1
Algeria;Afghanistan;1
Kazakhstan;Germany;5
Malawi;Rwanda;13
Switzerland;Antarctica;22
St.Lucia;Greece;5
India;Sweden;132
ElSalvador;Sudan;5
Pakistan;CostaRica;2
SouthAfrica;Uruguay;19
Italy;Qatar;6
Australia;Albania;9
CzechRepublic;Finland;56
Netherlands;Nicaragua;1
Namibia;Iraq;1
Somalia;Azerbaijan;1
Mexico;Russia;76
NewZealand;Panama;36
Afghanistan;Bangladesh;1
Spain;France;379
Bermuda;CzechRepublic;1
SintMaarten;SouthAfrica;2
Cuba;Spain;22
Romania;Zambia;1
Cameroon;Malawi;24
Canada;Switzerland;138
Honduras;Peru;5
Netherlands;UnitedArabEmirates;2
Russia;Ireland;76
Finland;Iran;36
Somalia;Taiwan;2
France;Paraguay;7
EuropeanUnion;BurkinaFaso;4
Argentina;Mongolia;2
Austria;Zambia;6
Congo-Kinshasa;Namibia;1
PalestinianTerritories;Yemen;5
Trinidad&Tobago;Iran;14
Portugal;Zimbabwe;19
Switzerland;Côted’Ivoire;12
Ghana;Philippines;14
Guinea;Liberia;1
Jamaica;Philippines;1
Croatia;Switzerland;40
Liberia;India;7
Chad;Colombia;4
SintMaarten;Romania;7
Malaysia;Cyprus;2
SouthAfrica;Zambia;21
Malawi;Australia;6
Netherlands;Ethiopia;21
Serbia;Nigeria;6
Bangladesh;Cambodia;1
Lithuania;Myanmar;3
SouthAfrica;UnitedArabEmirates;4
Kuwait;Qatar;1
Indonesia;Myanmar;1
Kuwait;Nigeria;1
Liberia;Egypt;1
Yemen;China;13
Samoa;Romania;6
Cuba;Iraq;5
Bahamas;France;7
France;🇪;9
Oman;Seychelles;7
Somalia;Madagascar;5
SintMaarten;Sweden;1
Egypt;Portugal;31
Barbados;Dominica;2
UnitedStates;Libya;3
Zambia;Azerbaijan;1
Pakistan;Laos;1
Russia;Sweden;89
UnitedStates;FaroeIslands;2
Greece;Uruguay;1
Ghana;Cambodia;1
Cuba;Israel;18
Congo-Kinshasa;Algeria;1
India;Togo;6
Kuwait;UnitedKingdom;51
Bahamas;Denmark;7
Bolivia;Syria;5
CzechRepublic;France;123
Belgium;SouthSudan;5
Croatia;Norway;4
St.Vincent&Grenadines;Italy;5
Ghana;Zimbabwe;6
Italy;Bahrain;2
Afghanistan;Ethiopia;5
Somalia;Indonesia;1
Lebanon;NewZealand;1
PalestinianTerritories;Nigeria;3
Slovenia;Turkey;1
Israel;Zambia;7
Greece;Russia;107
France;Switzerland;234
Chad;Indonesia;1
Honduras;Madagascar;5
Cyprus;🇾🇺;9
Netherlands;Poland;62
Egypt;Azerbaijan;2
Switzerland;Macedonia;3
Iran;Taiwan;30
Jordan;SriLanka;3
Hungary;HongKong;10
Bangladesh;Argentina;6
Serbia;SriLanka;1
Australia;CostaRica;2
NewZealand;SaudiArabia;6
Germany;SouthAfrica;151
Vietnam;Thailand;17
Iceland;Bangladesh;2
UnitedArabEmirates;Slovakia;2
Moldova;Sweden;6
Bulgaria;Kazakhstan;2
Nicaragua;Ecuador;14
Estonia;UnitedKingdom;55
France;Peru;17
Guinea;Bangladesh;1
Mozambique;PapuaNewGuinea;4
UnitedKingdom;Syria;1
Nigeria;Spain;15
Mozambique;Egypt;1
Côted’Ivoire;Norway;26
UnitedKingdom;Zimbabwe;39
EuropeanUnion;SouthAfrica;22
Libya;Myanmar;1
Ireland;Moldova;6
Netherlands;Hungary;62
Zimbabwe;Colombia;22
Canada;Nicaragua;1
UnitedKingdom;Thailand;90
Germany;Bangladesh;33
Nigeria;Oman;1
Ecuador;Peru;8
Liberia;Yemen;1
Andorra;Japan;1
Nigeria;Chile;6
Cuba;SouthAfrica;22
Guinea;Sweden;18
Belgium;Ukraine;13
Nepal;Philippines;15
Cyprus;Guadeloupe;2
Ukraine;UnitedStates;31
Somalia;Pakistan;5
Kazakhstan;Netherlands;1
SintMaarten;Bolivia;4
Tanzania;Uzbekistan;1
India;Israel;47
Côted’Ivoire;Tanzania;1
UnitedArabEmirates;Lebanon;3
Dominica;Nigeria;2
St.Vincent&Grenadines;Belize;5
Pakistan;Uganda;28
NewZealand;UnitedKingdom;234
NewZealand;Yemen;10
Romania;UnitedArabEmirates;5
Congo-Kinshasa;Bangladesh;11
Sweden;Tanzania;12
Mexico;Laos;1
Poland;Uganda;8
Jordan;Turkey;3
Iceland;Mauritius;2
Mozambique;Uzbekistan;1
Côted’Ivoire;Nigeria;1
Sudan;Uganda;14
Germany;Serbia;62
Greenland;India;7
Afghanistan;Indonesia;1
Grenada;Greece;5
Kenya;Mali;1
France;Guernsey;6
Denmark;FalklandIslands;18
Israel;SriLanka;2
France;Netherlands;232
Lesotho;Zambia;5
